question_id,raw_subject,raw_topic,canonical_subject,needs_review,rule
volume2::10.9.20,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.21,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.22,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.23,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.24,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.26,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.27,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.28,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.29,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.30,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.31,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.5,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.6,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.7,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.8,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::10.9.9,Theory of Computation,Theory of Computation,Theory of Computation,False,canonical form
volume2::2.1.1,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.1.10,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.1.11,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.1.12,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.1.14,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.1.15,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.1.16,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.1.17,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.1.18,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.1.5,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.1.6,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.1.7,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
volume2::2.10.1,Computer Organization and Architecture,Instruction Execution,Computer Organization and Architecture,False,canonical form
volume2::2.10.5,Computer Organization and Architecture,Instruction Execution,Computer Organization and Architecture,False,canonical form
volume2::2.11.2,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
volume2::2.11.3,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
volume2::2.11.4,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
volume2::2.11.5,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
volume2::2.11.6,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
volume2::2.11.7,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
volume2::2.11.8,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
volume2::2.12.1,Computer Organization and Architecture,Instruction Set Architecture,Computer Organization and Architecture,False,canonical form
volume2::2.13.4,Computer Organization and Architecture,Interrupts,Computer Organization and Architecture,False,canonical form
volume2::2.13.5,Computer Organization and Architecture,Interrupts,Computer Organization and Architecture,False,canonical form
volume2::2.13.8,Computer Organization and Architecture,Interrupts,Computer Organization and Architecture,False,canonical form
volume2::2.13.9,Computer Organization and Architecture,Interrupts,Computer Organization and Architecture,False,canonical form
volume2::2.14.14,Computer Organization and Architecture,Machine Instruction,Computer Organization and Architecture,False,canonical form
volume2::2.14.15,Computer Organization and Architecture,Machine Instruction,Computer Organization and Architecture,False,canonical form
volume2::2.14.18,Computer Organization and Architecture,Machine Instruction,Computer Organization and Architecture,False,canonical form
volume2::2.15.1,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
volume2::2.15.2,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
volume2::2.15.3,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
volume2::2.15.4,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
volume2::2.16.11,Computer Organization and Architecture,Microprogramming,Computer Organization and Architecture,False,canonical form
volume2::2.16.13,Computer Organization and Architecture,Microprogramming,Computer Organization and Architecture,False,canonical form
volume2::2.16.3,Computer Organization and Architecture,Microprogramming,Computer Organization and Architecture,False,canonical form
volume2::2.16.4,Computer Organization and Architecture,Microprogramming,Computer Organization and Architecture,False,canonical form
volume2::2.16.5,Computer Organization and Architecture,Microprogramming,Computer Organization and Architecture,False,canonical form
volume2::2.16.6,Computer Organization and Architecture,Microprogramming,Computer Organization and Architecture,False,canonical form
volume2::2.16.7,Computer Organization and Architecture,Microprogramming,Computer Organization and Architecture,False,canonical form
volume2::2.16.8,Computer Organization and Architecture,Microprogramming,Computer Organization and Architecture,False,canonical form
volume2::2.16.9,Computer Organization and Architecture,Microprogramming,Computer Organization and Architecture,False,canonical form
volume2::2.17.1,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.10,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.11,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.12,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.13,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.15,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.18,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.19,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.2,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.20,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.21,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.22,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.23,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.24,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.25,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.26,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.27,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.28,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.29,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.3,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.30,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.31,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.32,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.33,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.34,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.35,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.36,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.37,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.38,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.39,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.40,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.43,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.7,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.8,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.17.9,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
volume2::2.18.1,Computer Organization and Architecture,Runtime Environment,Computer Organization and Architecture,False,canonical form
volume2::2.18.2,Computer Organization and Architecture,Runtime Environment,Computer Organization and Architecture,False,canonical form
volume2::2.19.1,Computer Organization and Architecture,Speedup,Computer Organization and Architecture,False,canonical form
volume2::2.19.2,Computer Organization and Architecture,Speedup,Computer Organization and Architecture,False,canonical form
volume2::2.19.3,Computer Organization and Architecture,Speedup,Computer Organization and Architecture,False,canonical form
volume2::2.19.4,Computer Organization and Architecture,Speedup,Computer Organization and Architecture,False,canonical form
volume2::2.2.2,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.20.1,Computer Organization and Architecture,Virtual Memory,Computer Organization and Architecture,False,canonical form
volume2::2.20.2,Computer Organization and Architecture,Virtual Memory,Computer Organization and Architecture,False,canonical form
volume2::2.20.3,Computer Organization and Architecture,Virtual Memory,Computer Organization and Architecture,False,canonical form
volume2::2.3.1,Computer Organization and Architecture,CISC RISC Architecture,Computer Organization and Architecture,False,canonical form
volume2::2.3.2,Computer Organization and Architecture,CISC RISC Architecture,Computer Organization and Architecture,False,canonical form
volume2::2.4.15,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.16,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.17,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.18,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.19,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.20,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.21,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.22,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.24,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.25,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.26,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.27,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.28,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.32,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.33,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.34,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.35,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.38,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.39,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.40,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.41,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.42,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.44,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.45,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.46,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.49,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.5,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.50,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.52,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.53,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.54,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.55,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.56,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.59,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.61,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.63,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.64,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.66,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.67,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.68,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.69,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.71,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.72,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.73,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.4.8,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
volume2::2.6.1,Computer Organization and Architecture,DMA,Computer Organization and Architecture,False,canonical form
volume2::2.6.2,Computer Organization and Architecture,DMA,Computer Organization and Architecture,False,canonical form
volume2::2.6.3,Computer Organization and Architecture,DMA,Computer Organization and Architecture,False,canonical form
volume2::2.6.4,Computer Organization and Architecture,DMA,Computer Organization and Architecture,False,canonical form
volume2::2.6.5,Computer Organization and Architecture,DMA,Computer Organization and Architecture,False,canonical form
volume2::2.6.7,Computer Organization and Architecture,DMA,Computer Organization and Architecture,False,canonical form
volume2::2.6.8,Computer Organization and Architecture,DMA,Computer Organization and Architecture,False,canonical form
volume2::2.6.9,Computer Organization and Architecture,DMA,Computer Organization and Architecture,False,canonical form
volume2::2.7.1,Computer Organization and Architecture,Data Dependency,Computer Organization and Architecture,False,canonical form
volume2::2.8.5,Computer Organization and Architecture,Data Path,Computer Organization and Architecture,False,canonical form
volume2::2.9.1,Computer Organization and Architecture,IO Handling,Computer Organization and Architecture,False,canonical form
volume2::2.9.2,Computer Organization and Architecture,IO Handling,Computer Organization and Architecture,False,canonical form
volume2::2.9.3,Computer Organization and Architecture,IO Handling,Computer Organization and Architecture,False,canonical form
volume2::2.9.5,Computer Organization and Architecture,IO Handling,Computer Organization and Architecture,False,canonical form
volume2::2.9.6,Computer Organization and Architecture,IO Handling,Computer Organization and Architecture,False,canonical form
volume2::2.9.7,Computer Organization and Architecture,IO Handling,Computer Organization and Architecture,False,canonical form
volume2::3.1.1,Compiler Design,Assembler,Compiler Design,False,canonical form
volume2::3.1.4,Compiler Design,Assembler,Compiler Design,False,canonical form
volume2::3.1.5,Compiler Design,Assembler,Compiler Design,False,canonical form
volume2::3.1.6,Compiler Design,Assembler,Compiler Design,False,canonical form
volume2::3.1.7,Compiler Design,Assembler,Compiler Design,False,canonical form
volume2::3.1.8,Compiler Design,Assembler,Compiler Design,False,canonical form
volume2::3.1.9,Compiler Design,Assembler,Compiler Design,False,canonical form
volume2::3.10.1,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.10,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.11,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.12,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.13,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.14,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.15,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.16,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.17,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.18,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.19,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.2,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.20,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.3,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.4,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.5,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.6,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.8,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.10.9,Compiler Design,LR Parser,Compiler Design,False,canonical form
volume2::3.11.1,Compiler Design,Lexical Analysis,Compiler Design,False,canonical form
volume2::3.11.3,Compiler Design,Lexical Analysis,Compiler Design,False,canonical form
volume2::3.11.4,Compiler Design,Lexical Analysis,Compiler Design,False,canonical form
volume2::3.11.5,Compiler Design,Lexical Analysis,Compiler Design,False,canonical form
volume2::3.11.6,Compiler Design,Lexical Analysis,Compiler Design,False,canonical form
volume2::3.12.1,Compiler Design,Linker,Compiler Design,False,canonical form
volume2::3.12.2,Compiler Design,Linker,Compiler Design,False,canonical form
volume2::3.12.3,Compiler Design,Linker,Compiler Design,False,canonical form
volume2::3.13.2,Compiler Design,Live Variable Analysis,Compiler Design,False,canonical form
volume2::3.14.1,Compiler Design,Macros,Compiler Design,False,canonical form
volume2::3.14.2,Compiler Design,Macros,Compiler Design,False,canonical form
volume2::3.14.3,Compiler Design,Macros,Compiler Design,False,canonical form
volume2::3.14.4,Compiler Design,Macros,Compiler Design,False,canonical form
volume2::3.15.1,Compiler Design,Operator Precedence,Compiler Design,False,canonical form
volume2::3.16.1,Compiler Design,Parameter Passing,Compiler Design,False,canonical form
volume2::3.16.11,Compiler Design,Parameter Passing,Compiler Design,False,canonical form
volume2::3.16.13,Compiler Design,Parameter Passing,Compiler Design,False,canonical form
volume2::3.16.14,Compiler Design,Parameter Passing,Compiler Design,False,canonical form
volume2::3.16.3,Compiler Design,Parameter Passing,Compiler Design,False,canonical form
volume2::3.16.5,Compiler Design,Parameter Passing,Compiler Design,False,canonical form
volume2::3.16.9,Compiler Design,Parameter Passing,Compiler Design,False,canonical form
volume2::3.17.1,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.12,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.13,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.14,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.15,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.16,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.17,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.18,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.2,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.21,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.22,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.24,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.26,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.27,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.3,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.6,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.8,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.17.9,Compiler Design,Parsing,Compiler Design,False,canonical form
volume2::3.18.1,Compiler Design,Register Allocation,Compiler Design,False,canonical form
volume2::3.18.2,Compiler Design,Register Allocation,Compiler Design,False,canonical form
volume2::3.18.3,Compiler Design,Register Allocation,Compiler Design,False,canonical form
volume2::3.18.5,Compiler Design,Register Allocation,Compiler Design,False,canonical form
volume2::3.18.6,Compiler Design,Register Allocation,Compiler Design,False,canonical form
volume2::3.19.10,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.12,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.13,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.14,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.15,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.16,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.17,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.19,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.20,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.21,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.5,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.6,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.7,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.19.9,Compiler Design,Runtime Environment,Compiler Design,False,canonical form
volume2::3.2.1,Compiler Design,Backpatching,Compiler Design,False,canonical form
volume2::3.20.1,Compiler Design,Static Single Assignment,Compiler Design,False,canonical form
volume2::3.20.2,Compiler Design,Static Single Assignment,Compiler Design,False,canonical form
volume2::3.20.3,Compiler Design,Static Single Assignment,Compiler Design,False,canonical form
volume2::3.21.1,Compiler Design,Symbol Table,Compiler Design,False,canonical form
volume2::3.22.11,Compiler Design,Syntax Directed Translation,Compiler Design,False,canonical form
volume2::3.22.12,Compiler Design,Syntax Directed Translation,Compiler Design,False,canonical form
volume2::3.22.13,Compiler Design,Syntax Directed Translation,Compiler Design,False,canonical form
volume2::3.22.14,Compiler Design,Syntax Directed Translation,Compiler Design,False,canonical form
volume2::3.22.15,Compiler Design,Syntax Directed Translation,Compiler Design,False,canonical form
volume2::3.22.16,Compiler Design,Syntax Directed Translation,Compiler Design,False,canonical form
volume2::3.22.17,Compiler Design,Syntax Directed Translation,Compiler Design,False,canonical form
volume2::3.22.2,Compiler Design,Syntax Directed Translation,Compiler Design,False,canonical form
volume2::3.22.7,Compiler Design,Syntax Directed Translation,Compiler Design,False,canonical form
volume2::3.22.9,Compiler Design,Syntax Directed Translation,Compiler Design,False,canonical form
volume2::3.23.1,Compiler Design,Variable Scope,Compiler Design,False,canonical form
volume2::3.23.2,Compiler Design,Variable Scope,Compiler Design,False,canonical form
volume2::3.3.1,Compiler Design,Basic Blocks,Compiler Design,False,canonical form
volume2::3.4.1,Compiler Design,Code Optimization,Compiler Design,False,canonical form
volume2::3.4.10,Compiler Design,Code Optimization,Compiler Design,False,canonical form
volume2::3.4.2,Compiler Design,Code Optimization,Compiler Design,False,canonical form
volume2::3.4.3,Compiler Design,Code Optimization,Compiler Design,False,canonical form
volume2::3.4.4,Compiler Design,Code Optimization,Compiler Design,False,canonical form
volume2::3.4.5,Compiler Design,Code Optimization,Compiler Design,False,canonical form
volume2::3.4.6,Compiler Design,Code Optimization,Compiler Design,False,canonical form
volume2::3.4.7,Compiler Design,Code Optimization,Compiler Design,False,canonical form
volume2::3.4.8,Compiler Design,Code Optimization,Compiler Design,False,canonical form
volume2::3.4.9,Compiler Design,Code Optimization,Compiler Design,False,canonical form
volume2::3.5.1,Compiler Design,Compilation Phases,Compiler Design,False,canonical form
volume2::3.5.10,Compiler Design,Compilation Phases,Compiler Design,False,canonical form
volume2::3.5.11,Compiler Design,Compilation Phases,Compiler Design,False,canonical form
volume2::3.5.3,Compiler Design,Compilation Phases,Compiler Design,False,canonical form
volume2::3.5.8,Compiler Design,Compilation Phases,Compiler Design,False,canonical form
volume2::3.5.9,Compiler Design,Compilation Phases,Compiler Design,False,canonical form
volume2::3.6.1,Compiler Design,Expression Evaluation,Compiler Design,False,canonical form
volume2::3.7.1,Compiler Design,First and Follow,Compiler Design,False,canonical form
volume2::3.7.3,Compiler Design,First and Follow,Compiler Design,False,canonical form
volume2::3.7.5,Compiler Design,First and Follow,Compiler Design,False,canonical form
volume2::3.7.6,Compiler Design,First and Follow,Compiler Design,False,canonical form
volume2::3.8.11,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.14,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.15,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.19,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.20,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.25,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.26,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.27,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.28,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.29,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.31,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.32,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.33,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.34,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.35,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.36,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.37,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.38,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.39,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.40,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.41,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.43,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.44,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.46,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.47,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.48,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.49,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.50,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.51,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.7,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.8,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.8.9,Compiler Design,Grammar,Compiler Design,False,canonical form
volume2::3.9.10,Compiler Design,Intermediate Code,Compiler Design,False,canonical form
volume2::3.9.4,Compiler Design,Intermediate Code,Compiler Design,False,canonical form
volume2::3.9.6,Compiler Design,Intermediate Code,Compiler Design,False,canonical form
volume2::3.9.7,Compiler Design,Intermediate Code,Compiler Design,False,canonical form
volume2::3.9.8,Compiler Design,Intermediate Code,Compiler Design,False,canonical form
volume2::3.9.9,Compiler Design,Intermediate Code,Compiler Design,False,canonical form
volume2::4.0.1,Computer Networks,Network Layer,Computer Networks,False,canonical form
volume2::4.1.1,Computer Networks,Application Layer Protocols,Computer Networks,False,canonical form
